seq,lob_time,t_send,t_reflex,t_fpga,latency_gap_ns,reflex_act,fpga_score,final_dec
3765,34450.022592699,164355275417808,164355275440400,0,-1,TAKE_LIQUIDITY,0.0,BUY
3766,34450.022681771,164355295442065,164355295456943,0,-1,TAKE_LIQUIDITY,0.0,BUY
3767,34450.032702394,164355315484036,164355315516567,0,-1,TAKE_LIQUIDITY,0.0,BUY
3768,34450.224579731,164355335497754,164355335508785,0,-1,TAKE_LIQUIDITY,0.0,BUY
3769,34450.23389327,164355355524206,164355355543703,0,-1,TAKE_LIQUIDITY,0.0,BUY
3770,34450.24422857,164355375545598,164355375556579,0,-1,TAKE_LIQUIDITY,0.0,BUY
3771,34450.244328145,164355395568153,164355395582530,0,-1,TAKE_LIQUIDITY,0.0,BUY
3772,34450.426715778,164355415590066,164355415608951,0,-1,TAKE_LIQUIDITY,0.0,BUY
3773,34450.436224684,164355435602401,164355435611528,0,-1,TAKE_LIQUIDITY,0.0,BUY
3774,34450.606913233,164355455618784,164355455631768,0,-1,TAKE_LIQUIDITY,0.0,BUY
3775,34450.606913233,164355475631801,164355475640447,0,-1,TAKE_LIQUIDITY,0.0,BUY
3776,34450.607003817,164355495649807,164355495663873,0,-1,TAKE_LIQUIDITY,0.0,BUY
3777,34450.607183787,164355515671109,164355515688491,0,-1,TAKE_LIQUIDITY,0.0,BUY
3778,34450.607403716,164355535684786,164355535694124,0,-1,TAKE_LIQUIDITY,0.0,BUY
3779,34450.607436629,164355555703303,164355555714244,0,-1,TAKE_LIQUIDITY,0.0,BUY
3780,34450.607636036,164355575716360,164355575725367,0,-1,TAKE_LIQUIDITY,0.0,BUY
3781,34450.6084456,164355595731891,164355595744615,0,-1,TAKE_LIQUIDITY,0.0,BUY
3782,34450.612289282,164355615752292,164355615767981,0,-1,TAKE_LIQUIDITY,0.0,BUY
3783,34450.612942137,164355635763605,164355635772111,0,-1,TAKE_LIQUIDITY,0.0,BUY
3784,34450.627533589,164355655781581,164355655794665,0,-1,TAKE_LIQUIDITY,0.0,BUY
3785,34450.636991155,164355675793035,164355675801721,0,-1,TAKE_LIQUIDITY,0.0,BUY
3786,34450.657644127,164355695810329,164355695822792,0,-1,TAKE_LIQUIDITY,0.0,BUY
3787,34450.817613461,164355715851749,164355715883418,0,-1,TAKE_LIQUIDITY,0.0,BUY
3788,34450.817619006,164355735889472,164355735919979,0,-1,TAKE_LIQUIDITY,0.0,BUY
3789,34450.817619808,164355755927846,164355755958944,0,-1,TAKE_LIQUIDITY,0.0,BUY
3790,34450.81764427,164355775968384,164355775988732,0,-1,TAKE_LIQUIDITY,0.0,BUY
3791,34450.951293501,164355796005586,164355796033609,0,-1,TAKE_LIQUIDITY,0.0,BUY
3792,34451.01518426,164355816046395,164355816079797,0,-1,TAKE_LIQUIDITY,0.0,BUY
3793,34451.274902364,164355836085741,164355836116438,0,-1,TAKE_LIQUIDITY,0.0,BUY
3794,34451.275681153,164355856121891,164355856143040,0,-1,TAKE_LIQUIDITY,0.0,BUY
3795,34451.275681153,164355876159884,164355876182917,0,-1,TAKE_LIQUIDITY,0.0,BUY
3796,34451.275681153,164355896195884,164355896222073,0,-1,TAKE_LIQUIDITY,0.0,BUY
3797,34451.275771803,164355916237093,164355916273992,0,-1,TAKE_LIQUIDITY,0.0,BUY
3798,34451.275776208,164355936279735,164355936309631,0,-1,TAKE_LIQUIDITY,0.0,BUY
3799,34451.275815916,164355956315304,164355956342505,0,-1,TAKE_LIQUIDITY,0.0,BUY
3800,34451.276696731,164355976354540,164355976386520,0,-1,TAKE_LIQUIDITY,0.0,BUY
3801,34451.276696731,164355996417310,164355996445312,0,-1,TAKE_LIQUIDITY,0.0,BUY
3802,34451.27678109,164356016458770,164356016486732,0,-1,TAKE_LIQUIDITY,0.0,BUY
3803,34451.625388938,164356036507724,164356036541487,0,-1,TAKE_LIQUIDITY,0.0,BUY
3804,34451.625396559,164356056553612,164356056587826,0,-1,TAKE_LIQUIDITY,0.0,BUY
3805,34451.779042769,164356076593238,164356076624417,0,-1,TAKE_LIQUIDITY,0.0,BUY
3806,34452.135790549,164356096635590,164356096671818,0,-1,TAKE_LIQUIDITY,0.0,BUY
3807,34452.135809645,164356116678272,164356116709972,0,-1,TAKE_LIQUIDITY,0.0,BUY
3808,34452.22184705,164356136719682,164356136749969,0,-1,TAKE_LIQUIDITY,0.0,BUY
3809,34452.221929145,164356156758657,164356156788393,0,-1,TAKE_LIQUIDITY,0.0,BUY
3810,34452.221941307,164356176775160,164356176787453,0,-1,TAKE_LIQUIDITY,0.0,BUY
3811,34452.51204053,164356196847929,164356196868107,0,-1,TAKE_LIQUIDITY,0.0,BUY
3812,34452.573285292,164356216875372,164356216904096,0,-1,TAKE_LIQUIDITY,0.0,BUY
3813,34452.804965101,164356236905501,164356236926480,0,-1,TAKE_LIQUIDITY,0.0,BUY
3814,34453.204226025,164356256931943,164356256953533,0,-1,TAKE_LIQUIDITY,0.0,BUY
3815,34453.204358331,164356276960959,164356276983832,0,-1,TAKE_LIQUIDITY,0.0,BUY
3816,34453.20436154,164356296990757,164356297006216,0,-1,TAKE_LIQUIDITY,0.0,BUY
3817,34453.204363174,164356317016909,164356317033881,0,-1,TAKE_LIQUIDITY,0.0,BUY
3818,34453.209912744,164356337031488,164356337042218,0,-1,TAKE_LIQUIDITY,0.0,BUY
3819,34453.209985174,164356357052931,164356357066596,0,-1,TAKE_LIQUIDITY,0.0,BUY
3820,34453.210021549,164356377069734,164356377081606,0,-1,TAKE_LIQUIDITY,0.0,BUY
3821,34453.341201352,164356397087820,164356397101235,0,-1,TAKE_LIQUIDITY,0.0,BUY
3822,34453.341291729,164356417099765,164356417109343,0,-1,TAKE_LIQUIDITY,0.0,BUY
3823,34453.34658554,164356437115436,164356437127669,0,-1,TAKE_LIQUIDITY,0.0,BUY
3824,34453.571285352,164356457127551,164356457136488,0,-1,TAKE_LIQUIDITY,0.0,BUY
3825,34453.610105532,164356477144655,164356477158311,0,-1,TAKE_LIQUIDITY,0.0,BUY
3826,34453.782443665,164356497156710,164356497166559,0,-1,TAKE_LIQUIDITY,0.0,BUY
3827,34454.470174846,164356517194814,164356517213449,0,-1,TAKE_LIQUIDITY,0.0,BUY
3828,34454.470253356,164356537233388,164356537267202,0,-1,TAKE_LIQUIDITY,0.0,BUY
3829,34454.470285138,164356557251044,164356557268236,0,-1,TAKE_LIQUIDITY,0.0,BUY
3830,34454.603333431,164356577291191,164356577318292,0,-1,TAKE_LIQUIDITY,0.0,BUY
3831,34454.603480827,164356597307113,164356597320739,0,-1,TAKE_LIQUIDITY,0.0,BUY
3832,34454.609438012,164356617327894,164356617344696,0,-1,TAKE_LIQUIDITY,0.0,BUY
3833,34454.831428206,164356637368563,164356637406774,0,-1,TAKE_LIQUIDITY,0.0,BUY
3834,34454.831438998,164356657403791,164356657433246,0,-1,TAKE_LIQUIDITY,0.0,BUY
3835,34454.831444519,164356677445541,164356677476690,0,-1,TAKE_LIQUIDITY,0.0,BUY
3836,34454.839841756,164356697489776,164356697526445,0,-1,TAKE_LIQUIDITY,0.0,BUY
3837,34454.979990213,164356717530014,164356717562916,0,-1,TAKE_LIQUIDITY,0.0,BUY
3838,34455.209907514,164356737571574,164356737604596,0,-1,TAKE_LIQUIDITY,0.0,BUY
3839,34455.209919005,164356757619877,164356757649382,0,-1,TAKE_LIQUIDITY,0.0,BUY
3840,34455.521712742,164356777663080,164356777697384,0,-1,TAKE_LIQUIDITY,0.0,BUY
3841,34455.524203022,164356797708217,164356797749735,0,-1,TAKE_LIQUIDITY,0.0,BUY
3842,34455.612324998,164356817749997,164356817781887,0,-1,TAKE_LIQUIDITY,0.0,BUY
3843,34456.377507797,164356837768304,164356837781018,0,-1,TAKE_LIQUIDITY,0.0,BUY
3844,34456.557221823,164356857787392,164356857804173,0,-1,TAKE_LIQUIDITY,0.0,BUY
3845,34456.557298658,164356877813252,164356877832579,0,-1,TAKE_LIQUIDITY,0.0,BUY
3846,34456.557328044,164356897856456,164356897889958,0,-1,TAKE_LIQUIDITY,0.0,BUY
3847,34456.557806024,164356917900460,164356917935306,0,-1,TAKE_LIQUIDITY,0.0,BUY
3848,34456.578101557,164356937941399,164356937972237,0,-1,TAKE_LIQUIDITY,0.0,BUY
3849,34456.593667977,164356957975455,164356958001193,0,-1,TAKE_LIQUIDITY,0.0,BUY
3850,34456.593667977,164356977992018,164356978005323,0,-1,TAKE_LIQUIDITY,0.0,BUY
3851,34456.595275741,164356998017278,164356998036614,0,-1,TAKE_LIQUIDITY,0.0,BUY
3852,34456.595275741,164357018048088,164357018072704,0,-1,TAKE_LIQUIDITY,0.0,BUY
3853,34456.595275741,164357038065873,164357038079579,0,-1,TAKE_LIQUIDITY,0.0,BUY
3854,34456.595275741,164357058098266,164357058118374,0,-1,TAKE_LIQUIDITY,0.0,BUY
3855,34456.59535018,164357078136089,164357078158241,0,-1,TAKE_LIQUIDITY,0.0,BUY
3856,34456.679041337,164357098169394,164357098190884,0,-1,TAKE_LIQUIDITY,0.0,BUY
3857,34456.679130871,164357118192860,164357118208089,0,-1,TAKE_LIQUIDITY,0.0,BUY
3858,34456.72510838,164357138234941,164357138273974,0,-1,TAKE_LIQUIDITY,0.0,BUY
3859,34456.725181914,164357158285468,164357158318680,0,-1,TAKE_LIQUIDITY,0.0,BUY
3860,34456.890196005,164357178325906,164357178355993,0,-1,TAKE_LIQUIDITY,0.0,BUY
3861,34456.970772726,164357198344293,164357198357487,0,-1,TAKE_LIQUIDITY,0.0,BUY
3862,34457.084235546,164357218366376,164357218391824,0,-1,TAKE_LIQUIDITY,0.0,BUY
3863,34457.316854321,164357238406544,164357238437141,0,-1,TAKE_LIQUIDITY,0.0,BUY
3864,34457.352661301,164357258421484,164357258433907,0,-1,TAKE_LIQUIDITY,0.0,BUY
3865,34457.352737783,164357278445571,164357278463926,0,-1,TAKE_LIQUIDITY,0.0,BUY
3866,34457.352772749,164357298461403,164357298474257,0,-1,TAKE_LIQUIDITY,0.0,BUY
3867,34457.352818997,164357318483717,164357318501270,0,-1,TAKE_LIQUIDITY,0.0,BUY
3868,34457.35298791,164357338504388,164357338517543,0,-1,TAKE_LIQUIDITY,0.0,BUY
3869,34457.353061328,164357358518957,164357358530609,0,-1,TAKE_LIQUIDITY,0.0,BUY
3870,34457.353552844,164357378547533,164357378567641,0,-1,TAKE_LIQUIDITY,0.0,BUY
3871,34457.353632929,164357398563024,164357398574286,0,-1,TAKE_LIQUIDITY,0.0,BUY
3872,34457.354163461,164357418582964,164357418598102,0,-1,TAKE_LIQUIDITY,0.0,BUY
3873,34457.453565073,164357438602262,164357438616920,0,-1,TAKE_LIQUIDITY,0.0,BUY
3874,34457.454580377,164357458618375,164357458637180,0,-1,TAKE_LIQUIDITY,0.0,BUY
3875,34457.454784709,164357478636421,164357478647812,0,-1,TAKE_LIQUIDITY,0.0,BUY
3876,34457.455506233,164357498658484,164357498675516,0,-1,TAKE_LIQUIDITY,0.0,BUY
3877,34457.455889757,164357518682471,164357518698832,0,-1,TAKE_LIQUIDITY,0.0,BUY
3878,34457.460584239,164357538695458,164357538705146,0,-1,TAKE_LIQUIDITY,0.0,BUY
3879,34457.469411447,164357558711490,164357558723623,0,-1,TAKE_LIQUIDITY,0.0,BUY
3880,34457.55111026,164357578745055,164357578756597,0,-1,TAKE_LIQUIDITY,0.0,BUY
3881,34457.55111026,164357598786385,164357598815229,0,-1,TAKE_LIQUIDITY,0.0,BUY
3882,34457.551190528,164357618826021,164357618852912,0,-1,TAKE_LIQUIDITY,0.0,BUY
3883,34457.551889619,164357638869585,164357638895013,0,-1,TAKE_LIQUIDITY,0.0,BUY
3884,34457.552469181,164357658905855,164357658930371,0,-1,TAKE_LIQUIDITY,0.0,BUY
3885,34457.560971187,164357678928921,164357678945041,0,-1,TAKE_LIQUIDITY,0.0,BUY
3886,34457.61827583,164357698967776,164357699000657,0,-1,TAKE_LIQUIDITY,0.0,BUY
3887,34457.61827583,164357719010328,164357719040264,0,-1,TAKE_LIQUIDITY,0.0,BUY
3888,34457.61835988,164357739042019,164357739069180,0,-1,TAKE_LIQUIDITY,0.0,BUY
3889,34457.618509398,164357759081225,164357759107114,0,-1,TAKE_LIQUIDITY,0.0,BUY
3890,34457.662443898,164357779121052,164357779146139,0,-1,TAKE_LIQUIDITY,0.0,BUY
3891,34457.665154715,164357799163053,164357799194752,0,-1,TAKE_LIQUIDITY,0.0,BUY
3892,34457.74099901,164357819205515,164357819237595,0,-1,TAKE_LIQUIDITY,0.0,BUY
3893,34457.74099901,164357839244730,164357839278724,0,-1,TAKE_LIQUIDITY,0.0,BUY
3894,34457.741077014,164357859280439,164357859305186,0,-1,TAKE_LIQUIDITY,0.0,BUY
3895,34458.087287032,164357879320947,164357879349150,0,-1,TAKE_LIQUIDITY,0.0,BUY
3896,34458.127370828,164357899347139,164357899361846,0,-1,TAKE_LIQUIDITY,0.0,BUY
3897,34458.127370828,164357919372639,164357919390402,0,-1,TAKE_LIQUIDITY,0.0,BUY
3898,34458.127457788,164357939396846,164357939414600,0,-1,TAKE_LIQUIDITY,0.0,BUY
3899,34458.3828329,164357959414041,164357959427877,0,-1,TAKE_LIQUIDITY,0.0,BUY
3900,34458.758947786,164357979451764,164357979480638,0,-1,TAKE_LIQUIDITY,0.0,BUY
3901,34458.759088556,164357999501028,164357999518341,0,-1,TAKE_LIQUIDITY,0.0,BUY
3902,34458.763191426,164358019534834,164358019560111,0,-1,TAKE_LIQUIDITY,0.0,BUY
3903,34458.763265278,164358039575993,164358039606701,0,-1,TAKE_LIQUIDITY,0.0,BUY
3904,34458.767770266,164358059603437,164358059625228,0,-1,TAKE_LIQUIDITY,0.0,BUY
3905,34458.767844444,164358079634597,164358079658121,0,-1,TAKE_LIQUIDITY,0.0,BUY
3906,34458.917223026,164358099663464,164358099685134,0,-1,TAKE_LIQUIDITY,0.0,BUY
3907,34459.001059977,164358119703541,164358119734830,0,-1,TAKE_LIQUIDITY,0.0,BUY
3908,34459.123373168,164358139741775,164358139782341,0,-1,TAKE_LIQUIDITY,0.0,BUY
3909,34459.53119898,164358159776442,164358159806218,0,-1,TAKE_LIQUIDITY,0.0,BUY
3910,34459.534217667,164358179791923,164358179803825,0,-1,TAKE_LIQUIDITY,0.0,BUY
3911,34459.783888432,164358199859422,164358199879479,0,-1,TAKE_LIQUIDITY,0.0,BUY
3912,34460.118737511,164358219887777,164358219909247,0,-1,TAKE_LIQUIDITY,0.0,BUY
3913,34460.118737511,164358239926111,164358239953973,0,-1,TAKE_LIQUIDITY,0.0,BUY
3914,34460.118737511,164358259964465,164358259992267,0,-1,TAKE_LIQUIDITY,0.0,BUY
3915,34460.118737511,164358279999764,164358280026153,0,-1,TAKE_LIQUIDITY,0.0,BUY
3916,34460.118825845,164358300030023,164358300053216,0,-1,TAKE_LIQUIDITY,0.0,BUY
3917,34460.118879028,164358320065822,164358320091500,0,-1,TAKE_LIQUIDITY,0.0,BUY
3918,34460.145955501,164358340080401,164358340090230,0,-1,TAKE_LIQUIDITY,0.0,BUY
3919,34460.149458782,164358360113145,164358360136228,0,-1,TAKE_LIQUIDITY,0.0,BUY
3920,34460.153150034,164358380136942,164358380153693,0,-1,TAKE_LIQUIDITY,0.0,BUY
3921,34460.153150034,164358400166339,164358400188160,0,-1,TAKE_LIQUIDITY,0.0,BUY
3922,34460.43744903,164358420194674,164358420214551,0,-1,TAKE_LIQUIDITY,0.0,BUY
3923,34460.43744903,164358440212650,164358440225394,0,-1,TAKE_LIQUIDITY,0.0,BUY
3924,34460.468280809,164358460236928,164358460267555,0,-1,TAKE_LIQUIDITY,0.0,BUY
3925,34460.795981818,164358480262798,164358480275372,0,-1,TAKE_LIQUIDITY,0.0,BUY
3926,34461.048719966,164358500292085,164358500312814,0,-1,TAKE_LIQUIDITY,0.0,BUY
3927,34461.048740606,164358520307276,164358520318918,0,-1,TAKE_LIQUIDITY,0.0,BUY
3928,34461.261267292,164358540325993,164358540339459,0,-1,TAKE_LIQUIDITY,0.0,BUY
3929,34461.374502625,164358560338699,164358560348017,0,-1,TAKE_LIQUIDITY,0.0,BUY
3930,34461.374687806,164358580356535,164358580367856,0,-1,TAKE_LIQUIDITY,0.0,BUY
3931,34461.374688639,164358600370994,164358600381804,0,-1,TAKE_LIQUIDITY,0.0,BUY
3932,34461.374694493,164358620388399,164358620399370,0,-1,TAKE_LIQUIDITY,0.0,BUY
3933,34461.374694855,164358640406325,164358640419990,0,-1,TAKE_LIQUIDITY,0.0,BUY
3934,34461.891780715,164358660419251,164358660428158,0,-1,TAKE_LIQUIDITY,0.0,BUY
3935,34462.047679046,164358680440012,164358680455030,0,-1,TAKE_LIQUIDITY,0.0,BUY
3936,34462.04779092,164358700459902,164358700474128,0,-1,TAKE_LIQUIDITY,0.0,BUY
3937,34462.047794533,164358720473409,164358720484991,0,-1,TAKE_LIQUIDITY,0.0,BUY
3938,34462.793516155,164358740490984,164358740506233,0,-1,TAKE_LIQUIDITY,0.0,BUY
3939,34462.936367141,164358760504993,164358760515062,0,-1,TAKE_LIQUIDITY,0.0,BUY
3940,34463.347066848,164358780521586,164358780534630,0,-1,TAKE_LIQUIDITY,0.0,BUY
3941,34463.367878417,164358800539221,164358800552186,0,-1,TAKE_LIQUIDITY,0.0,BUY
3942,34463.876636811,164358820551807,164358820560904,0,-1,TAKE_LIQUIDITY,0.0,BUY
3943,34464.251121141,164358840569502,164358840582036,0,-1,TAKE_LIQUIDITY,0.0,BUY
3944,34464.657414212,164358860580515,164358860589602,0,-1,TAKE_LIQUIDITY,0.0,BUY
3945,34464.668322793,164358880599914,164358880613389,0,-1,TAKE_LIQUIDITY,0.0,BUY
3946,34464.668361566,164358900615365,164358900628539,0,-1,TAKE_LIQUIDITY,0.0,BUY
3947,34465.142677288,164358920633260,164358920646626,0,-1,TAKE_LIQUIDITY,0.0,BUY
3948,34465.210257748,164358940646748,164358940656236,0,-1,TAKE_LIQUIDITY,0.0,BUY
3949,34465.462862477,164358960671707,164358960688979,0,-1,TAKE_LIQUIDITY,0.0,BUY
3950,34465.865619635,164358980687128,164358980697217,0,-1,TAKE_LIQUIDITY,0.0,BUY
3951,34465.865770159,164359000708300,164359000724390,0,-1,TAKE_LIQUIDITY,0.0,BUY
3952,34466.473847837,164359020750401,164359020783603,0,-1,TAKE_LIQUIDITY,0.0,BUY
3953,34466.475222055,164359040794716,164359040828159,0,-1,TAKE_LIQUIDITY,0.0,BUY
3954,34466.475299285,164359060835976,164359060867094,0,-1,TAKE_LIQUIDITY,0.0,BUY
3955,34466.476007429,164359080881002,164359080914535,0,-1,TAKE_LIQUIDITY,0.0,BUY
3956,34466.47601489,164359100927391,164359100962066,0,-1,TAKE_LIQUIDITY,0.0,BUY
3957,34466.476682155,164359120970464,164359121003476,0,-1,TAKE_LIQUIDITY,0.0,BUY
3958,34466.477642957,164359141006945,164359141034066,0,-1,TAKE_LIQUIDITY,0.0,BUY
3959,34466.478111474,164359161040199,164359161064856,0,-1,TAKE_LIQUIDITY,0.0,BUY
3960,34466.478782801,164359181058576,164359181074396,0,-1,TAKE_LIQUIDITY,0.0,BUY
3961,34466.479917618,164359201088084,164359201108953,0,-1,TAKE_LIQUIDITY,0.0,BUY
3962,34466.486730628,164359221112742,164359221130495,0,-1,TAKE_LIQUIDITY,0.0,BUY
3963,34466.487419825,164359241128033,164359241139224,0,-1,TAKE_LIQUIDITY,0.0,BUY
3964,34466.561578428,164359261139176,164359261147582,0,-1,TAKE_LIQUIDITY,0.0,BUY
3965,34466.578684449,164359281163193,164359281180215,0,-1,TAKE_LIQUIDITY,0.0,BUY
3966,34466.625511729,164359301189304,164359301210394,0,-1,TAKE_LIQUIDITY,0.0,BUY
3967,34466.625593268,164359321206428,164359321218952,0,-1,TAKE_LIQUIDITY,0.0,BUY
3968,34466.626173027,164359341231488,164359341252357,0,-1,TAKE_LIQUIDITY,0.0,BUY
3969,34466.655741294,164359361278127,164359361308684,0,-1,TAKE_LIQUIDITY,0.0,BUY
3970,34466.656585791,164359381321130,164359381351166,0,-1,TAKE_LIQUIDITY,0.0,BUY
3971,34466.657250014,164359401370194,164359401403727,0,-1,TAKE_LIQUIDITY,0.0,BUY
3972,34466.657728551,164359421414750,164359421441270,0,-1,TAKE_LIQUIDITY,0.0,BUY
3973,34466.658372846,164359441456771,164359441488611,0,-1,TAKE_LIQUIDITY,0.0,BUY
3974,34466.683975569,164359461497249,164359461529600,0,-1,TAKE_LIQUIDITY,0.0,BUY
3975,34466.715753099,164359481553857,164359481575989,0,-1,TAKE_LIQUIDITY,0.0,BUY
3976,34466.716442787,164359501593524,164359501622498,0,-1,TAKE_LIQUIDITY,0.0,BUY
3977,34466.717101691,164359521616228,164359521630636,0,-1,TAKE_LIQUIDITY,0.0,BUY
3978,34466.717608364,164359541640216,164359541657919,0,-1,TAKE_LIQUIDITY,0.0,BUY
3979,34466.718259798,164359561661448,164359561676145,0,-1,TAKE_LIQUIDITY,0.0,BUY
3980,34466.722979208,164359581685695,164359581703398,0,-1,TAKE_LIQUIDITY,0.0,BUY
3981,34466.733854142,164359601702659,164359601715403,0,-1,TAKE_LIQUIDITY,0.0,BUY
3982,34466.800590582,164359621723290,164359621739601,0,-1,TAKE_LIQUIDITY,0.0,BUY
3983,34467.367379682,164359641739102,164359641751796,0,-1,TAKE_LIQUIDITY,0.0,BUY
3984,34467.367579081,164359661759562,164359661776865,0,-1,TAKE_LIQUIDITY,0.0,BUY
3985,34467.37008,164359681775905,164359681788118,0,-1,TAKE_LIQUIDITY,0.0,BUY
3986,34467.511225342,164359701816744,164359701848473,0,-1,TAKE_LIQUIDITY,0.0,BUY
3987,34467.511880216,164359721863063,164359721896486,0,-1,TAKE_LIQUIDITY,0.0,BUY
3988,34467.546371373,164359741903351,164359741935070,0,-1,TAKE_LIQUIDITY,0.0,BUY
3989,34467.546451516,164359761944039,164359761975698,0,-1,TAKE_LIQUIDITY,0.0,BUY
3990,34467.555250001,164359781970741,164359781991651,0,-1,TAKE_LIQUIDITY,0.0,BUY
3991,34467.700961967,164359802003094,164359802019174,0,-1,TAKE_LIQUIDITY,0.0,BUY
3992,34467.882804317,164359822029376,164359822049012,0,-1,TAKE_LIQUIDITY,0.0,BUY
3993,34467.882811869,164359842045117,164359842056729,0,-1,TAKE_LIQUIDITY,0.0,BUY
3994,34467.883459075,164359862066279,164359862080997,0,-1,TAKE_LIQUIDITY,0.0,BUY
3995,34467.88451816,164359882082672,164359882095175,0,-1,TAKE_LIQUIDITY,0.0,BUY
3996,34468.099336606,164359902104405,164359902121016,0,-1,TAKE_LIQUIDITY,0.0,BUY
3997,34468.099978753,164359922127671,164359922143721,0,-1,TAKE_LIQUIDITY,0.0,BUY
3998,34468.100444255,164359942140938,164359942150045,0,-1,TAKE_LIQUIDITY,0.0,BUY
3999,34468.101127674,164359962151610,164359962159755,0,-1,TAKE_LIQUIDITY,0.0,BUY
4000,34468.101584147,164359982172742,164359982187940,0,-1,TAKE_LIQUIDITY,0.0,BUY
4001,34468.111122736,164360002223549,164360002236213,0,-1,TAKE_LIQUIDITY,0.0,BUY
4002,34468.113716845,164360022256964,164360022278364,0,-1,TAKE_LIQUIDITY,0.0,BUY
4003,34468.122722706,164360042299937,164360042332648,0,-1,TAKE_LIQUIDITY,0.0,BUY
4004,34468.124685313,164360062335906,164360062354231,0,-1,TAKE_LIQUIDITY,0.0,BUY
4005,34468.125525432,164360082371635,164360082397534,0,-1,TAKE_LIQUIDITY,0.0,BUY
4006,34468.128591401,164360102396925,164360102416772,0,-1,TAKE_LIQUIDITY,0.0,BUY
4007,34468.844470423,164360122413859,164360122425791,0,-1,TAKE_LIQUIDITY,0.0,BUY
4008,34468.844599015,164360142436193,164360142454527,0,-1,TAKE_LIQUIDITY,0.0,BUY
4009,34468.844599808,164360162458507,164360162471732,0,-1,TAKE_LIQUIDITY,0.0,BUY
4010,34468.972764106,164360182483015,164360182501610,0,-1,TAKE_LIQUIDITY,0.0,BUY
4011,34469.572764398,164360202565562,164360202598424,0,-1,TAKE_LIQUIDITY,0.0,BUY
4012,34469.572845988,164360222603175,164360222630967,0,-1,TAKE_LIQUIDITY,0.0,BUY
4013,34469.744252325,164360242642330,164360242673369,0,-1,TAKE_LIQUIDITY,0.0,BUY
4014,34469.926701869,164360262666127,164360262684141,0,-1,TAKE_LIQUIDITY,0.0,BUY
4015,34469.926701869,164360282702918,164360282729037,0,-1,TAKE_LIQUIDITY,0.0,BUY
4016,34469.9267957,164360302719742,164360302731634,0,-1,TAKE_LIQUIDITY,0.0,BUY
4017,34469.927613019,164360322742276,164360322760050,0,-1,TAKE_LIQUIDITY,0.0,BUY
4018,34470.207129748,164360342758238,164360342770081,0,-1,TAKE_LIQUIDITY,0.0,BUY
4019,34470.378295269,164360362777637,164360362791473,0,-1,TAKE_LIQUIDITY,0.0,BUY
4020,34470.466329672,164360382800923,164360382818025,0,-1,TAKE_LIQUIDITY,0.0,BUY
4021,34471.170434504,164360402827936,164360402849646,0,-1,TAKE_LIQUIDITY,0.0,BUY
4022,34471.170452915,164360422850650,164360422867813,0,-1,TAKE_LIQUIDITY,0.0,BUY
4023,34471.361216076,164360442867364,164360442880809,0,-1,TAKE_LIQUIDITY,0.0,BUY
4024,34471.39645798,164360462889077,164360462906079,0,-1,TAKE_LIQUIDITY,0.0,BUY
4025,34471.494233395,164360482908095,164360482923503,0,-1,TAKE_LIQUIDITY,0.0,BUY
4026,34472.048483883,164360502934957,164360502953692,0,-1,TAKE_LIQUIDITY,0.0,BUY
4027,34472.175152009,164360522962250,164360522980314,0,-1,TAKE_LIQUIDITY,0.0,BUY
4028,34472.175262491,164360542980026,164360542993421,0,-1,TAKE_LIQUIDITY,0.0,BUY
4029,34472.175264243,164360563000867,164360563015414,0,-1,TAKE_LIQUIDITY,0.0,BUY
4030,34472.175277917,164360583017500,164360583029693,0,-1,TAKE_LIQUIDITY,0.0,BUY
4031,34472.285985334,164360603042950,164360603063860,0,-1,TAKE_LIQUIDITY,0.0,BUY
4032,34472.291312515,164360623065124,164360623083589,0,-1,TAKE_LIQUIDITY,0.0,BUY
4033,34472.358160686,164360643081978,164360643094201,0,-1,TAKE_LIQUIDITY,0.0,BUY
4034,34472.368248946,164360663103440,164360663120232,0,-1,TAKE_LIQUIDITY,0.0,BUY
4035,34472.36892208,164360683122117,164360683133950,0,-1,TAKE_LIQUIDITY,0.0,BUY
4036,34472.369022522,164360703143039,164360703157536,0,-1,TAKE_LIQUIDITY,0.0,BUY
4037,34472.409201019,164360723162748,164360723175893,0,-1,TAKE_LIQUIDITY,0.0,BUY
4038,34472.414313157,164360743184441,164360743199228,0,-1,TAKE_LIQUIDITY,0.0,BUY
4039,34472.414549068,164360763209360,164360763225380,0,-1,TAKE_LIQUIDITY,0.0,BUY
4040,34472.420767084,164360783237394,164360783259235,0,-1,TAKE_LIQUIDITY,0.0,BUY
4041,34474.412549407,164360803266020,164360803283102,0,-1,TAKE_LIQUIDITY,0.0,BUY
4042,34474.412701831,164360823282092,164360823294596,0,-1,TAKE_LIQUIDITY,0.0,BUY
4043,34474.743711089,164360843305979,164360843322691,0,-1,TAKE_LIQUIDITY,0.0,BUY
4044,34475.369923197,164360863322242,164360863335287,0,-1,TAKE_LIQUIDITY,0.0,BUY
4045,34475.655753588,164360883346640,164360883365205,0,-1,TAKE_LIQUIDITY,0.0,BUY
4046,34475.818986106,164360903375286,164360903398089,0,-1,TAKE_LIQUIDITY,0.0,BUY
4047,34476.356780597,164360923394414,164360923407278,0,-1,TAKE_LIQUIDITY,0.0,BUY
4048,34476.356780597,164360943416197,164360943433139,0,-1,TAKE_LIQUIDITY,0.0,BUY
